,ChEMBLTargetID,ModulatorCount
2913,CHEMBL4296106,1
2914,CHEMBL4296108,4
2915,CHEMBL4296109,1
2916,CHEMBL4296110,20
2917,CHEMBL4296111,17
2918,CHEMBL4296112,3
2919,CHEMBL4296114,2
2920,CHEMBL4296115,65
2921,CHEMBL4296116,54
2922,CHEMBL4296117,5
2923,CHEMBL4296128,1
2924,CHEMBL4296129,5
2925,CHEMBL4296130,1
2926,CHEMBL4296136,1
2927,CHEMBL4296137,16
2928,CHEMBL4296138,10
2929,CHEMBL4296139,2
2930,CHEMBL4296140,15
2931,CHEMBL4296142,1
2932,CHEMBL4296144,1
2933,CHEMBL4296148,8
2934,CHEMBL4296149,2
2935,CHEMBL4296165,1
2936,CHEMBL4296166,2
2937,CHEMBL4296167,36
2938,CHEMBL4296168,5
2939,CHEMBL4296242,21
2940,CHEMBL4296243,21
2941,CHEMBL4296245,4
2942,CHEMBL4296246,5
2943,CHEMBL4296247,244
2944,CHEMBL4296261,1
2945,CHEMBL4296265,35
2946,CHEMBL4296266,14
2947,CHEMBL4296283,1
2948,CHEMBL4296326,9
2949,CHEMBL4296385,13
2950,CHEMBL4296386,10
2951,CHEMBL4296387,2
2952,CHEMBL4296389,19
2953,CHEMBL4296390,10
2954,CHEMBL4296391,171
2955,CHEMBL4296395,1
2956,CHEMBL4296396,34
2957,CHEMBL4296398,68
2958,CHEMBL4296399,49
2959,CHEMBL4296403,97
2960,CHEMBL4296404,1
2961,CHEMBL4296405,273
2962,CHEMBL4296406,4
2963,CHEMBL4296409,105
2964,CHEMBL4296410,106
2965,CHEMBL4296411,99
2966,CHEMBL4296412,33
2967,CHEMBL4296413,2
2968,CHEMBL4296415,109
2969,CHEMBL4296421,148
2970,CHEMBL4296422,495
2971,CHEMBL4296424,10
2972,CHEMBL4296425,25
2973,CHEMBL4296426,4
2974,CHEMBL4296427,29
2975,CHEMBL4296428,21
2976,CHEMBL4296429,51
2977,CHEMBL4296430,9
2978,CHEMBL4296431,11
2979,CHEMBL4296432,6
2980,CHEMBL4296433,95
2981,CHEMBL4296435,7
2982,CHEMBL4296436,133
2983,CHEMBL4296437,614
2984,CHEMBL4296438,18
2985,CHEMBL4296443,76
2986,CHEMBL4296444,18
2987,CHEMBL4296445,150
2988,CHEMBL4296446,29
2989,CHEMBL4296447,27
2990,CHEMBL4296448,63
2991,CHEMBL4296449,50
2992,CHEMBL4296450,14
2993,CHEMBL4296451,80
2994,CHEMBL4296452,35
2995,CHEMBL4296453,92
2996,CHEMBL4296454,55
2997,CHEMBL4296455,21
2998,CHEMBL4296456,39
2999,CHEMBL4296457,896
3000,CHEMBL4296458,6
3001,CHEMBL4296459,64
3002,CHEMBL4296460,22
3003,CHEMBL4296461,66
3004,CHEMBL4296462,16
3005,CHEMBL4296465,226
3006,CHEMBL4296470,28
3007,CHEMBL4296471,545
3008,CHEMBL4296472,4
3009,CHEMBL4296473,79
3010,CHEMBL4296475,234
3011,CHEMBL4296476,19
3012,CHEMBL4296479,45
3013,CHEMBL4296480,1
3014,CHEMBL4296481,11
3015,CHEMBL4296484,108
3016,CHEMBL4296485,3
3017,CHEMBL4296486,5
3018,CHEMBL4296487,43
3019,CHEMBL4296488,23
3020,CHEMBL4296489,125
3021,CHEMBL4296490,109
3022,CHEMBL4296492,38
3023,CHEMBL4296493,96
3024,CHEMBL4296494,5
3025,CHEMBL4296495,2
3026,CHEMBL4296496,179
3027,CHEMBL4296497,41
3028,CHEMBL4296498,22
3029,CHEMBL4296499,9
3030,CHEMBL4296500,22
3031,CHEMBL4296503,112
3032,CHEMBL4296505,71
3033,CHEMBL4296506,2
3034,CHEMBL4296507,43
3035,CHEMBL4296508,194
3036,CHEMBL4296510,36
3037,CHEMBL4296511,3
3038,CHEMBL4296512,1
3039,CHEMBL4296661,202
3040,CHEMBL4296662,1
3041,CHEMBL4300,8
3042,CHEMBL4302,1939
3043,CHEMBL4303,498
3044,CHEMBL4304,44
3045,CHEMBL4305,54
3046,CHEMBL4306,720
3047,CHEMBL4308,781
3048,CHEMBL4309,26
3049,CHEMBL4311,27
3050,CHEMBL4312,27
3051,CHEMBL4315,579
3052,CHEMBL4323,42
3053,CHEMBL4326,2
3054,CHEMBL4327,28
3055,CHEMBL4328,15
3056,CHEMBL4330,76
3057,CHEMBL4331,78
3058,CHEMBL4333,2603
3059,CHEMBL4338,271
3060,CHEMBL4340,6
3061,CHEMBL4342,99
3062,CHEMBL4349,238
3063,CHEMBL4355,295
3064,CHEMBL4360,89
3065,CHEMBL4361,2117
3066,CHEMBL4367,130
3067,CHEMBL4370,42
3068,CHEMBL4374,130
3069,CHEMBL4375,258
3070,CHEMBL4376,567
3071,CHEMBL4383,165
3072,CHEMBL4384,3
3073,CHEMBL4388,8
3074,CHEMBL4393,612
3075,CHEMBL4394,302
3076,CHEMBL4398,288
3077,CHEMBL4403,57
3078,CHEMBL4408,130
3079,CHEMBL4409,4482
3080,CHEMBL4411,269
3081,CHEMBL4415,40
3082,CHEMBL4421,101
3083,CHEMBL4422,1653
3084,CHEMBL4423,41
3085,CHEMBL4425,78
3086,CHEMBL4426,289
3087,CHEMBL4427,574
3088,CHEMBL4428,14
3089,CHEMBL4429,914
3090,CHEMBL4437,1
3091,CHEMBL4438,21
3092,CHEMBL4439,1126
3093,CHEMBL4441,1591
3094,CHEMBL4442,41
3095,CHEMBL4443,5
3096,CHEMBL4444,107
3097,CHEMBL4445,28
3098,CHEMBL4446,18
3099,CHEMBL4447,109
3100,CHEMBL4448,40
3101,CHEMBL4454,104
3102,CHEMBL4458,2
3103,CHEMBL4459,6
3104,CHEMBL4461,194
3105,CHEMBL4462,556
3106,CHEMBL4463,8
3107,CHEMBL4465,151
3108,CHEMBL4469,20
3109,CHEMBL4478,353
3110,CHEMBL4481,716
3111,CHEMBL4482,539
3112,CHEMBL4483222,161
3113,CHEMBL4483224,86
3114,CHEMBL4483225,31
3115,CHEMBL4483226,78
3116,CHEMBL4483229,19
3117,CHEMBL4483230,69
3118,CHEMBL4483231,1
3119,CHEMBL4483232,4
3120,CHEMBL4483235,11
3121,CHEMBL4483236,5
3122,CHEMBL4483237,1
3123,CHEMBL4483240,29
3124,CHEMBL4483243,8
3125,CHEMBL4483244,1
3126,CHEMBL4483246,4
3127,CHEMBL4483247,2
3128,CHEMBL4483249,1
3129,CHEMBL4483250,14
3130,CHEMBL4483251,20
3131,CHEMBL4483252,8
3132,CHEMBL4483253,49
3133,CHEMBL4483254,14
3134,CHEMBL4483255,5
3135,CHEMBL4483257,11
3136,CHEMBL4483260,46
3137,CHEMBL4483261,9
3138,CHEMBL4483262,7
3139,CHEMBL4483263,1
3140,CHEMBL4483264,31
3141,CHEMBL4483265,6
3142,CHEMBL4483266,50
3143,CHEMBL4483267,4
3144,CHEMBL4483268,51
3145,CHEMBL4483269,49
3146,CHEMBL4483270,4
3147,CHEMBL4483274,2
3148,CHEMBL4483275,1
3149,CHEMBL4483276,159
3150,CHEMBL4483279,11
3151,CHEMBL4483284,5
3152,CHEMBL4483285,54
3153,CHEMBL4487,38
3154,CHEMBL4488,1
3155,CHEMBL4491,3
3156,CHEMBL4494,3
3157,CHEMBL4499,5
3158,CHEMBL4501,1818
3159,CHEMBL4502,26
3160,CHEMBL4504,1
3161,CHEMBL4506,377
3162,CHEMBL4507,26
3163,CHEMBL4508,656
3164,CHEMBL4513121,2
3165,CHEMBL4513122,6
3166,CHEMBL4513124,5
3167,CHEMBL4513125,1
3168,CHEMBL4513128,26
3169,CHEMBL4513129,19
3170,CHEMBL4513130,17
3171,CHEMBL4513131,17
3172,CHEMBL4513133,7
3173,CHEMBL4516,261
3174,CHEMBL4518,283
3175,CHEMBL4520,5
3176,CHEMBL4521,70
3177,CHEMBL4522,115
3178,CHEMBL4523,2503
3179,CHEMBL4523105,113
3180,CHEMBL4523108,1
3181,CHEMBL4523117,1
3182,CHEMBL4523118,43
3183,CHEMBL4523124,8
3184,CHEMBL4523125,8
3185,CHEMBL4523126,9
3186,CHEMBL4523129,29
3187,CHEMBL4523135,1
3188,CHEMBL4523136,1
3189,CHEMBL4523137,6
3190,CHEMBL4523138,2
3191,CHEMBL4523140,4
3192,CHEMBL4523151,1
3193,CHEMBL4523152,8
3194,CHEMBL4523156,351
3195,CHEMBL4523180,1
3196,CHEMBL4523191,45
3197,CHEMBL4523196,8
3198,CHEMBL4523197,8
3199,CHEMBL4523199,2
3200,CHEMBL4523203,32
3201,CHEMBL4523205,3
3202,CHEMBL4523210,4
3203,CHEMBL4523211,1
3204,CHEMBL4523219,6
3205,CHEMBL4523220,1
3206,CHEMBL4523223,1
3207,CHEMBL4523229,4
3208,CHEMBL4523230,62
3209,CHEMBL4523232,1
3210,CHEMBL4523235,1
3211,CHEMBL4523243,1
3212,CHEMBL4523246,117
3213,CHEMBL4523247,2
3214,CHEMBL4523248,5
3215,CHEMBL4523249,1
3216,CHEMBL4523250,1
3217,CHEMBL4523251,1
3218,CHEMBL4523252,1
3219,CHEMBL4523253,10
3220,CHEMBL4523254,1
3221,CHEMBL4523255,1
3222,CHEMBL4523266,1
3223,CHEMBL4523279,1
3224,CHEMBL4523282,1
3225,CHEMBL4523284,1
3226,CHEMBL4523285,16
3227,CHEMBL4523286,8
3228,CHEMBL4523291,1
3229,CHEMBL4523295,8
3230,CHEMBL4523296,1
3231,CHEMBL4523300,1
3232,CHEMBL4523301,26
3233,CHEMBL4523303,2
3234,CHEMBL4523304,47
3235,CHEMBL4523305,53
3236,CHEMBL4523314,1
3237,CHEMBL4523321,2
3238,CHEMBL4523325,2
3239,CHEMBL4523326,2
3240,CHEMBL4523330,6
3241,CHEMBL4523342,2
3242,CHEMBL4523344,15
3243,CHEMBL4523345,14
3244,CHEMBL4523350,5
3245,CHEMBL4523354,22
3246,CHEMBL4523357,451
3247,CHEMBL4523360,1
3248,CHEMBL4523371,1
3249,CHEMBL4523373,9
3250,CHEMBL4523374,4
3251,CHEMBL4523375,16
3252,CHEMBL4523377,395
3253,CHEMBL4523378,1
3254,CHEMBL4523396,15
3255,CHEMBL4523398,3
3256,CHEMBL4523399,2
3257,CHEMBL4523400,1
3258,CHEMBL4523401,6
3259,CHEMBL4523402,10
3260,CHEMBL4523403,859
3261,CHEMBL4523406,2
3262,CHEMBL4523417,2
3263,CHEMBL4523418,61
3264,CHEMBL4523419,398
3265,CHEMBL4523420,2
3266,CHEMBL4523424,29
3267,CHEMBL4523427,1
3268,CHEMBL4523428,6
3269,CHEMBL4523430,203
3270,CHEMBL4523431,36
3271,CHEMBL4523432,11
3272,CHEMBL4523433,1
3273,CHEMBL4523434,2
3274,CHEMBL4523435,20
3275,CHEMBL4523440,2
3276,CHEMBL4523441,5
3277,CHEMBL4523442,72
3278,CHEMBL4523454,19
3279,CHEMBL4523456,1
3280,CHEMBL4523457,16
3281,CHEMBL4523458,5
3282,CHEMBL4523460,30
3283,CHEMBL4523467,233
3284,CHEMBL4523469,1
3285,CHEMBL4523470,95
3286,CHEMBL4523471,1
3287,CHEMBL4523472,1
3288,CHEMBL4523473,1
3289,CHEMBL4523474,1
3290,CHEMBL4523475,1
3291,CHEMBL4523476,3
3292,CHEMBL4523477,2
3293,CHEMBL4523478,3
3294,CHEMBL4523488,47
3295,CHEMBL4523490,11
3296,CHEMBL4523494,90
3297,CHEMBL4523509,22
3298,CHEMBL4523510,66
3299,CHEMBL4523512,25
3300,CHEMBL4523549,1
3301,CHEMBL4523558,2
3302,CHEMBL4523559,2
3303,CHEMBL4523560,15
3304,CHEMBL4523561,4
3305,CHEMBL4523562,8
3306,CHEMBL4523563,4
3307,CHEMBL4523564,8
3308,CHEMBL4523565,41
3309,CHEMBL4523566,6
3310,CHEMBL4523567,16
3311,CHEMBL4523568,1
3312,CHEMBL4523569,1
3313,CHEMBL4523570,1
3314,CHEMBL4523572,20
3315,CHEMBL4523574,1
3316,CHEMBL4523575,1
3317,CHEMBL4523576,5
3318,CHEMBL4523578,17
3319,CHEMBL4523579,1
3320,CHEMBL4523591,1
3321,CHEMBL4523593,4
3322,CHEMBL4523595,1
3323,CHEMBL4523598,22
3324,CHEMBL4523603,106
3325,CHEMBL4523612,1
3326,CHEMBL4523613,1
3327,CHEMBL4523620,2
3328,CHEMBL4523624,1
3329,CHEMBL4523626,2
3330,CHEMBL4523627,1
3331,CHEMBL4523631,2
3332,CHEMBL4523632,1
3333,CHEMBL4523633,1
3334,CHEMBL4523634,1
3335,CHEMBL4523637,1
3336,CHEMBL4523639,10
3337,CHEMBL4523640,6
3338,CHEMBL4523641,39
3339,CHEMBL4523653,1
3340,CHEMBL4523660,1
3341,CHEMBL4523661,2
3342,CHEMBL4523666,6
3343,CHEMBL4523668,1
3344,CHEMBL4523670,5
3345,CHEMBL4523671,27
3346,CHEMBL4523672,5
3347,CHEMBL4523673,29
3348,CHEMBL4523679,1
3349,CHEMBL4523680,4
3350,CHEMBL4523681,16
3351,CHEMBL4523684,2
3352,CHEMBL4523686,3
3353,CHEMBL4523689,2
3354,CHEMBL4523697,2
3355,CHEMBL4523700,1
3356,CHEMBL4523701,2
3357,CHEMBL4523704,13
3358,CHEMBL4523705,2
3359,CHEMBL4523719,1
3360,CHEMBL4523721,2
3361,CHEMBL4523726,8
3362,CHEMBL4523730,7
3363,CHEMBL4523739,3
3364,CHEMBL4523741,1
3365,CHEMBL4523742,2
3366,CHEMBL4523751,6
3367,CHEMBL4523856,24
3368,CHEMBL4523866,1
3369,CHEMBL4523872,11
3370,CHEMBL4523923,43
3371,CHEMBL4523986,8
3372,CHEMBL4523987,14
3373,CHEMBL4523988,80
3374,CHEMBL4523992,125
3375,CHEMBL4523993,854
3376,CHEMBL4523994,9
3377,CHEMBL4523996,63
3378,CHEMBL4523998,8
3379,CHEMBL4523999,113
3380,CHEMBL4524,28
3381,CHEMBL4524005,2
3382,CHEMBL4524006,2
3383,CHEMBL4524009,1
3384,CHEMBL4524025,1
3385,CHEMBL4524035,3
3386,CHEMBL4524042,1
3387,CHEMBL4524043,11
3388,CHEMBL4525,351
3389,CHEMBL4526,44
3390,CHEMBL4527,301
3391,CHEMBL4530,110
3392,CHEMBL4531,172
3393,CHEMBL4532,75
3394,CHEMBL4535,4
3395,CHEMBL4549,49
3396,CHEMBL4550,2167
3397,CHEMBL4551,18
3398,CHEMBL4561,1173
3399,CHEMBL4573,68
3400,CHEMBL4574,19
3401,CHEMBL4575,565
3402,CHEMBL4576,372
3403,CHEMBL4577,56
3404,CHEMBL4578,1060
3405,CHEMBL4580,31
3406,CHEMBL4581,849
3407,CHEMBL4588,1110
3408,CHEMBL4589,64
3409,CHEMBL4594,19
3410,CHEMBL4596,210
3411,CHEMBL4597,64
3412,CHEMBL4598,135
3413,CHEMBL4599,700
3414,CHEMBL4600,397
3415,CHEMBL4601,244
3416,CHEMBL4602,49
3417,CHEMBL4605,6
3418,CHEMBL4607,466
3419,CHEMBL4608,658
3420,CHEMBL4610,9
3421,CHEMBL4611,45
3422,CHEMBL4612,9
3423,CHEMBL4616,1895
3424,CHEMBL4617,157
3425,CHEMBL4618,549
3426,CHEMBL4619,92
3427,CHEMBL4625,1061
3428,CHEMBL4627,36
3429,CHEMBL4630,2245
3430,CHEMBL4630701,47
3431,CHEMBL4630702,2
3432,CHEMBL4630703,3
3433,CHEMBL4630704,1
3434,CHEMBL4630705,1
3435,CHEMBL4630706,4
3436,CHEMBL4630707,5
3437,CHEMBL4630714,5
3438,CHEMBL4630715,1
3439,CHEMBL4630716,5
3440,CHEMBL4630717,3
3441,CHEMBL4630718,2
3442,CHEMBL4630727,1
3443,CHEMBL4630732,18
3444,CHEMBL4630734,100
3445,CHEMBL4630740,1
3446,CHEMBL4630741,2
3447,CHEMBL4630743,1
3448,CHEMBL4630745,2
3449,CHEMBL4630746,6
3450,CHEMBL4630754,7
3451,CHEMBL4630758,17
3452,CHEMBL4630759,8
3453,CHEMBL4630760,6
3454,CHEMBL4630763,2
3455,CHEMBL4630765,38
3456,CHEMBL4630776,19
3457,CHEMBL4630777,1
3458,CHEMBL4630778,10
3459,CHEMBL4630779,2
3460,CHEMBL4630780,2
3461,CHEMBL4630782,5
3462,CHEMBL4630805,1
3463,CHEMBL4630807,2
3464,CHEMBL4630810,14
3465,CHEMBL4630818,6
3466,CHEMBL4630824,1
3467,CHEMBL4630830,1
3468,CHEMBL4630834,3
3469,CHEMBL4630837,1
3470,CHEMBL4630839,81
3471,CHEMBL4630850,35
3472,CHEMBL4630854,16
3473,CHEMBL4630859,1
3474,CHEMBL4630860,33
3475,CHEMBL4630861,38
3476,CHEMBL4630864,35
3477,CHEMBL4630865,2
3478,CHEMBL4630879,31
3479,CHEMBL4632328,3
3480,CHEMBL4632330,10
3481,CHEMBL4632331,2
3482,CHEMBL4632334,1
3483,CHEMBL4633,506
3484,CHEMBL4640,33
3485,CHEMBL4641,516
3486,CHEMBL4644,840
3487,CHEMBL4647,69
3488,CHEMBL4651296,1
3489,CHEMBL4657,648
3490,CHEMBL4660,223
3491,CHEMBL4661,2
3492,CHEMBL4662,934
3493,CHEMBL4665585,15
3494,CHEMBL4665593,1
3495,CHEMBL4666,69
3496,CHEMBL4670,51
3497,CHEMBL4674,194
3498,CHEMBL4677,37
3499,CHEMBL4679,51
3500,CHEMBL4680021,139
3501,CHEMBL4680024,8
3502,CHEMBL4680030,30
3503,CHEMBL4680038,8
3504,CHEMBL4680040,1
3505,CHEMBL4680042,1
3506,CHEMBL4680043,4
3507,CHEMBL4680045,2
3508,CHEMBL4680046,2
3509,CHEMBL4680051,24
3510,CHEMBL4680054,4
3511,CHEMBL4681,703
3512,CHEMBL4683,278
3513,CHEMBL4685,1888
3514,CHEMBL4691,928
3515,CHEMBL4692,25
3516,CHEMBL4698,258
3517,CHEMBL4699,168
3518,CHEMBL4703,13
3519,CHEMBL4707,13
3520,CHEMBL4708,444
3521,CHEMBL4712,6
3522,CHEMBL4713,15
3523,CHEMBL4714,266
3524,CHEMBL4716,24
3525,CHEMBL4718,480
3526,CHEMBL4722,3141
3527,CHEMBL4729,102
3528,CHEMBL4736,47
3529,CHEMBL4739667,11
3530,CHEMBL4739685,10
3531,CHEMBL4739686,4
3532,CHEMBL4739688,53
3533,CHEMBL4739693,3
3534,CHEMBL4739695,754
3535,CHEMBL4739699,5
3536,CHEMBL4739700,12
3537,CHEMBL4739704,4
3538,CHEMBL4739705,1
3539,CHEMBL4739707,11
3540,CHEMBL4739843,52
3541,CHEMBL4739844,40
3542,CHEMBL4739852,14
3543,CHEMBL4739855,21
3544,CHEMBL4741,7
3545,CHEMBL4742,8
3546,CHEMBL4742263,12
3547,CHEMBL4742272,1
3548,CHEMBL4746,1
3549,CHEMBL4748218,1
3550,CHEMBL4748227,6
3551,CHEMBL4748229,10
3552,CHEMBL4761,185
3553,CHEMBL4762,5
3554,CHEMBL4763,3
3555,CHEMBL4766,647
3556,CHEMBL4767,208
3557,CHEMBL4769,157
3558,CHEMBL4772,100
3559,CHEMBL4777,857
3560,CHEMBL4789,527
3561,CHEMBL4790,2
3562,CHEMBL4791,327
3563,CHEMBL4792,3470
3564,CHEMBL4793,473
3565,CHEMBL4794,3422
3566,CHEMBL4796,72
3567,CHEMBL4801,1393
3568,CHEMBL4802012,11
3569,CHEMBL4802015,1
3570,CHEMBL4802064,4
3571,CHEMBL4802066,9
3572,CHEMBL4802068,1
3573,CHEMBL4803,344
3574,CHEMBL4804,349
3575,CHEMBL4805,3115
3576,CHEMBL4806,3
3577,CHEMBL4808,13
3578,CHEMBL4810,6
3579,CHEMBL4811,9
3580,CHEMBL4812,23
3581,CHEMBL4816,448
3582,CHEMBL4822,7128
3583,CHEMBL4829,3103
3584,CHEMBL4832,19
3585,CHEMBL4833,26
3586,CHEMBL4834,3
3587,CHEMBL4835,432
3588,CHEMBL4843,82
3589,CHEMBL4845623,2
3590,CHEMBL4845642,4
3591,CHEMBL4848,160
3592,CHEMBL4849,18
3593,CHEMBL4850,5
3594,CHEMBL4851,14
3595,CHEMBL4852,452
3596,CHEMBL4853,27
3597,CHEMBL4860,1903
3598,CHEMBL4861,6
3599,CHEMBL4863,1
3600,CHEMBL4867,31
3601,CHEMBL4869,215
3602,CHEMBL4872,1
3603,CHEMBL4873,11
3604,CHEMBL4875,3
3605,CHEMBL4877,224
3606,CHEMBL4878,465
3607,CHEMBL4879,5
3608,CHEMBL4879414,13
3609,CHEMBL4879424,6
3610,CHEMBL4879430,2
3611,CHEMBL4879431,8
3612,CHEMBL4879432,2
3613,CHEMBL4879435,1
3614,CHEMBL4879436,24
3615,CHEMBL4879437,17
3616,CHEMBL4879459,462
3617,CHEMBL4879492,1
3618,CHEMBL4879493,26
3619,CHEMBL4879502,6
3620,CHEMBL4879503,32
3621,CHEMBL4879514,9
3622,CHEMBL4879516,8
3623,CHEMBL4879518,6
3624,CHEMBL4879529,2
3625,CHEMBL4879534,1
3626,CHEMBL4879535,11
3627,CHEMBL4879537,1
3628,CHEMBL4880,2
3629,CHEMBL4881,8
3630,CHEMBL4883,29
3631,CHEMBL4884,37
3632,CHEMBL4888447,20
3633,CHEMBL4888448,13
3634,CHEMBL4888450,1
3635,CHEMBL4888452,1
3636,CHEMBL4888461,1
3637,CHEMBL4894,99
3638,CHEMBL4895,960
3639,CHEMBL4896,261
3640,CHEMBL4897,373
3641,CHEMBL4898,682
3642,CHEMBL4899,202
3643,CHEMBL4900,458
3644,CHEMBL4901,52
3645,CHEMBL4903,130
3646,CHEMBL4905,17
3647,CHEMBL4915,54
3648,CHEMBL4917,30
3649,CHEMBL4923,1
3650,CHEMBL4924,96
3651,CHEMBL4931,51
3652,CHEMBL4934,2
3653,CHEMBL4937,540
3654,CHEMBL4938,1
3655,CHEMBL4939,11
3656,CHEMBL4940,151
3657,CHEMBL4941,81
3658,CHEMBL4942,4
3659,CHEMBL4948,100
3660,CHEMBL4954,69
3661,CHEMBL4955,4
3662,CHEMBL4956,143
3663,CHEMBL4958,48
3664,CHEMBL4959,186
3665,CHEMBL4967,3
3666,CHEMBL4973,89
3667,CHEMBL4977,116
3668,CHEMBL4979,1042
3669,CHEMBL4983,60
3670,CHEMBL4996,1
3671,CHEMBL4998,1
3672,CHEMBL4999,28
3673,CHEMBL5002,84
3674,CHEMBL5005,3
3675,CHEMBL5008,12
3676,CHEMBL5014,329
3677,CHEMBL5019,8
3678,CHEMBL5021,13
3679,CHEMBL5023,2430
3680,CHEMBL5024,397
3681,CHEMBL5026,68
3682,CHEMBL5027,61
3683,CHEMBL5028,149
3684,CHEMBL5030,5
3685,CHEMBL5037,7
3686,CHEMBL5038,43
3687,CHEMBL5043,116
3688,CHEMBL5044,18
3689,CHEMBL5047,53
3690,CHEMBL5048,28
3691,CHEMBL5049,3
3692,CHEMBL5050,1
3693,CHEMBL5051,5
3694,CHEMBL5052,20
3695,CHEMBL5058621,2
3696,CHEMBL5058622,99
3697,CHEMBL5058623,10
3698,CHEMBL5058627,45
3699,CHEMBL5058628,12
3700,CHEMBL5058633,2
3701,CHEMBL5064,39
3702,CHEMBL5071,2819
3703,CHEMBL5072,44
3704,CHEMBL5073,110
3705,CHEMBL5080,599
3706,CHEMBL5081,75
3707,CHEMBL5082,30
3708,CHEMBL5083,55
3709,CHEMBL5084,184
3710,CHEMBL5095,18
3711,CHEMBL5100,5
3712,CHEMBL5101,27
3713,CHEMBL5103,355
3714,CHEMBL5112,509
3715,CHEMBL5113,3413
3716,CHEMBL5116,17
3717,CHEMBL5119,5
3718,CHEMBL5120,2
3719,CHEMBL5121,32
3720,CHEMBL5122,271
3721,CHEMBL5133,7
3722,CHEMBL5137,1471
3723,CHEMBL5141,162
3724,CHEMBL5144,33
3725,CHEMBL5145,4056
3726,CHEMBL5146,56
3727,CHEMBL5147,692
3728,CHEMBL5162,7575
3729,CHEMBL5163,54
3730,CHEMBL5169061,1
3731,CHEMBL5169069,6
3732,CHEMBL5169070,2
3733,CHEMBL5169072,1
3734,CHEMBL5169078,1
3735,CHEMBL5169079,3
3736,CHEMBL5169080,1
3737,CHEMBL5169081,1
3738,CHEMBL5169082,1
3739,CHEMBL5169083,1
3740,CHEMBL5169085,8
3741,CHEMBL5169086,2
3742,CHEMBL5169108,1
3743,CHEMBL5169109,1
3744,CHEMBL5169112,6
3745,CHEMBL5169113,1
3746,CHEMBL5169115,26
3747,CHEMBL5169121,21
3748,CHEMBL5169127,4
3749,CHEMBL5169129,1
3750,CHEMBL5169131,5
3751,CHEMBL5169136,4
3752,CHEMBL5169142,1
3753,CHEMBL5169156,7
3754,CHEMBL5169164,1
3755,CHEMBL5169165,5
3756,CHEMBL5169169,1
3757,CHEMBL5169170,1
3758,CHEMBL5169174,12
3759,CHEMBL5169175,1
3760,CHEMBL5169181,1
3761,CHEMBL5169188,19
3762,CHEMBL5169191,2
3763,CHEMBL5169197,6
3764,CHEMBL5169200,1
3765,CHEMBL5169203,2
3766,CHEMBL5169204,4
3767,CHEMBL5169207,3
3768,CHEMBL5169264,33
3769,CHEMBL5169265,15
3770,CHEMBL5169266,1
3771,CHEMBL5169267,9
3772,CHEMBL5169268,4
3773,CHEMBL5169269,3
3774,CHEMBL5169271,4
3775,CHEMBL5169272,3
3776,CHEMBL5169273,3
3777,CHEMBL5169275,3
3778,CHEMBL5169301,3
3779,CHEMBL5169302,3
3780,CHEMBL5169303,3
3781,CHEMBL5172,4
3782,CHEMBL5174,66
3783,CHEMBL5178,2
3784,CHEMBL5198,45
3785,CHEMBL5201,58
3786,CHEMBL5202,69
3787,CHEMBL5203,195
3788,CHEMBL5208,14
3789,CHEMBL5209634,1
3790,CHEMBL5209888,9
3791,CHEMBL5209889,33
3792,CHEMBL5209891,2
3793,CHEMBL5209893,27
3794,CHEMBL5212,7
3795,CHEMBL5214853,1
3796,CHEMBL5215,92
3797,CHEMBL5216,4
3798,CHEMBL5247,165
3799,CHEMBL5251,3394
3800,CHEMBL5255,152
3801,CHEMBL5256,53
3802,CHEMBL5257,26
3803,CHEMBL5258,27
3804,CHEMBL5260,235
3805,CHEMBL5261,461
3806,CHEMBL5267,25
3807,CHEMBL5272,8
3808,CHEMBL5274,50
3809,CHEMBL5275,72
3810,CHEMBL5278,1
3811,CHEMBL5279,5
3812,CHEMBL5281,41
3813,CHEMBL5282,195
3814,CHEMBL5284,160
3815,CHEMBL5285,372
3816,CHEMBL5286,2
3817,CHEMBL5287,41
3818,CHEMBL5288,19
3819,CHEMBL5291516,2
3820,CHEMBL5291517,1
3821,CHEMBL5291519,1
3822,CHEMBL5291523,155
3823,CHEMBL5291524,4
3824,CHEMBL5291526,1
3825,CHEMBL5291528,1
3826,CHEMBL5291543,1
3827,CHEMBL5291553,2
3828,CHEMBL5291554,1
3829,CHEMBL5291561,1
3830,CHEMBL5291567,1
3831,CHEMBL5291568,7
3832,CHEMBL5291570,1
3833,CHEMBL5291586,1
3834,CHEMBL5291587,1
3835,CHEMBL5291590,20
3836,CHEMBL5291596,1
3837,CHEMBL5291599,1
3838,CHEMBL5291602,29
3839,CHEMBL5291604,3
3840,CHEMBL5291612,2
3841,CHEMBL5291676,1
3842,CHEMBL5291681,2
3843,CHEMBL5291687,1
3844,CHEMBL5291690,2
3845,CHEMBL5291691,6
3846,CHEMBL5291694,1
3847,CHEMBL5291695,2
3848,CHEMBL5291696,1
3849,CHEMBL5291949,2
3850,CHEMBL5291961,15
3851,CHEMBL5291963,1
3852,CHEMBL5291964,1
3853,CHEMBL5291968,1
3854,CHEMBL5291972,1
3855,CHEMBL5291974,1
3856,CHEMBL5291975,2
3857,CHEMBL5291977,3
3858,CHEMBL5291978,1
3859,CHEMBL5293,110
3860,CHEMBL5294,20
3861,CHEMBL5303741,5
3862,CHEMBL5305042,169
3863,CHEMBL5308502,50
3864,CHEMBL5310,75
