Molecule ChEMBL ID,PubChem CID,Is Peptide,Last Updated
CHEMBL4451090,155521618.0,False,2025-06-10T23:30:17.359282
CHEMBL4437292,155512420.0,False,2025-06-10T23:30:18.538927
CHEMBL4457463,155526188.0,False,2025-06-10T23:30:19.468293
CHEMBL4564044,155559734.0,False,2025-06-10T23:30:20.408764
CHEMBL4552829,155556204.0,False,2025-06-10T23:30:21.312413
CHEMBL4447937,155519778.0,False,2025-06-10T23:30:22.175302
CHEMBL4460088,155527869.0,False,2025-06-10T23:30:23.068941
CHEMBL4530617,155546245.0,False,2025-06-10T23:30:24.012732
CHEMBL4564698,155559832.0,False,2025-06-10T23:30:24.906581
CHEMBL4444215,155517171.0,False,2025-06-10T23:30:25.849347
CHEMBL4525165,155512081.0,False,2025-06-10T23:30:26.848630
CHEMBL4467012,155532001.0,False,2025-06-10T23:30:27.805126
CHEMBL4445141,155517531.0,False,2025-06-10T23:30:28.700330
CHEMBL4452702,155523168.0,False,2025-06-10T23:30:29.612479
CHEMBL4442514,155515952.0,False,2025-06-10T23:30:30.536468
CHEMBL4469917,155534364.0,False,2025-06-10T23:30:31.486456
CHEMBL4562932,155559593.0,False,2025-06-10T23:30:32.380162
CHEMBL4454478,155524029.0,False,2025-06-10T23:30:33.265385
CHEMBL4550659,155555183.0,False,2025-06-10T23:30:34.243994
CHEMBL4483020,155539972.0,False,2025-06-10T23:30:35.239351
CHEMBL4457601,155525848.0,False,2025-06-10T23:30:36.167505
CHEMBL4527624,90041940.0,False,2025-06-10T23:30:37.175984
CHEMBL4553692,155510365.0,False,2025-06-10T23:30:38.131888
CHEMBL4536876,155548348.0,False,2025-06-10T23:30:39.098883
CHEMBL4565088,155545795.0,False,2025-06-10T23:30:40.043982
CHEMBL4453871,155524286.0,False,2025-06-10T23:30:41.030390
CHEMBL4547264,155553384.0,False,2025-06-10T23:30:41.947237
CHEMBL4561559,139269773.0,False,2025-06-10T23:30:42.955122
CHEMBL4436700,155512068.0,False,2025-06-10T23:30:43.956726
CHEMBL4452449,155523451.0,False,2025-06-10T23:30:44.949333
CHEMBL4465527,155531182.0,False,2025-06-10T23:30:45.865276
CHEMBL4457559,155525506.0,False,2025-06-10T23:30:46.864358
CHEMBL4564431,155559681.0,False,2025-06-10T23:30:47.806023
CHEMBL4442472,19605739.0,False,2025-06-10T23:30:48.759732
CHEMBL4533865,155546781.0,False,2025-06-10T23:30:49.655871
CHEMBL4582321,155561990.0,False,2025-06-10T23:30:50.604635
CHEMBL4521657,155542678.0,False,2025-06-10T23:30:51.721226
CHEMBL4460278,118866094.0,False,2025-06-10T23:30:52.675318
CHEMBL4575752,118866030.0,False,2025-06-10T23:30:53.606466
CHEMBL4456863,118884907.0,False,2025-06-10T23:30:54.550823
CHEMBL4539909,118866454.0,False,2025-06-10T23:30:55.579989
CHEMBL4457316,118866838.0,False,2025-06-10T23:30:56.528258
CHEMBL4468455,118866474.0,False,2025-06-10T23:30:57.582718
CHEMBL4475533,155538074.0,False,2025-06-10T23:30:58.551237
CHEMBL4473740,118866347.0,False,2025-06-10T23:30:59.535269
CHEMBL4471141,118866963.0,False,2025-06-10T23:31:00.507532
CHEMBL4461994,118866737.0,False,2025-06-10T23:31:01.498977
CHEMBL4456778,118885049.0,False,2025-06-10T23:31:02.534295
CHEMBL4452318,118866133.0,False,2025-06-10T23:31:03.509449
CHEMBL4593414,118866403.0,False,2025-06-10T23:31:04.462802
CHEMBL4579155,118866551.0,False,2025-06-10T23:31:05.389644
CHEMBL4560579,118866105.0,False,2025-06-10T23:31:06.375954
CHEMBL4544525,118866162.0,False,2025-06-10T23:31:07.364909
CHEMBL4575413,155563658.0,False,2025-06-10T23:31:08.276438
CHEMBL4459222,118866177.0,False,2025-06-10T23:31:09.268165
CHEMBL4437161,118866257.0,False,2025-06-10T23:31:10.213077
CHEMBL4577527,118866986.0,False,2025-06-10T23:31:11.208212
CHEMBL4472708,118865901.0,False,2025-06-10T23:31:12.201742
CHEMBL4564735,53465141.0,False,2025-06-10T23:31:13.193084
CHEMBL4521016,11949687.0,False,2025-06-10T23:31:14.183506
CHEMBL4556229,91826737.0,False,2025-06-10T23:31:15.142728
CHEMBL4444010,133081959.0,False,2025-06-10T23:31:16.084047
CHEMBL4447980,94180.0,False,2025-06-10T23:31:17.138174
CHEMBL4448230,26612.0,False,2025-06-10T23:31:18.120596
CHEMBL4456892,16064.0,False,2025-06-10T23:31:19.159465
CHEMBL4468895,146025740.0,False,2025-06-10T23:31:20.183715
CHEMBL4521587,146025741.0,False,2025-06-10T23:31:21.115732
CHEMBL4455292,146025742.0,False,2025-06-10T23:31:22.102624
CHEMBL4439640,146025746.0,False,2025-06-10T23:31:23.059133
CHEMBL4565153,146025747.0,False,2025-06-10T23:31:24.016160
CHEMBL4538049,146025748.0,False,2025-06-10T23:31:25.007370
CHEMBL4547165,146025749.0,False,2025-06-10T23:31:25.988199
CHEMBL4580884,146025751.0,False,2025-06-10T23:31:27.032960
CHEMBL4474487,146025752.0,False,2025-06-10T23:31:28.021188
CHEMBL4473999,146025753.0,False,2025-06-10T23:31:28.926386
CHEMBL4468678,146025754.0,False,2025-06-10T23:31:29.882509
CHEMBL4449633,146025755.0,False,2025-06-10T23:31:30.866330
CHEMBL4534071,146025756.0,False,2025-06-10T23:31:31.808228
CHEMBL4571353,146025758.0,False,2025-06-10T23:31:32.843376
CHEMBL4470574,86293760.0,False,2025-06-10T23:31:33.847371
CHEMBL4466657,121205397.0,False,2025-06-10T23:31:34.921528
CHEMBL4528577,308775.0,False,2025-06-10T23:31:35.889610
CHEMBL4528940,309859.0,False,2025-06-10T23:31:36.865834
CHEMBL4451909,146025744.0,False,2025-06-10T23:31:37.900964
CHEMBL4568775,146025745.0,False,2025-06-10T23:31:38.869953
CHEMBL4517538,146025759.0,False,2025-06-10T23:31:40.176362
CHEMBL4584001,146025760.0,False,2025-06-10T23:31:41.144100
CHEMBL4575870,155564247.0,False,2025-06-10T23:31:42.087072
CHEMBL4459188,155526533.0,False,2025-06-10T23:31:43.005671
CHEMBL4456565,155525380.0,False,2025-06-10T23:31:44.195098
CHEMBL4566117,155560912.0,False,2025-06-10T23:31:45.135781
CHEMBL4574715,146025762.0,False,2025-06-10T23:31:46.174170
CHEMBL4462370,12782103.0,False,2025-06-10T23:31:47.157816
CHEMBL4434708,146025763.0,False,2025-06-10T23:31:48.147075
CHEMBL4467630,140898903.0,False,2025-06-10T23:31:49.120869
CHEMBL4438595,155513228.0,False,2025-06-10T23:31:49.995905
CHEMBL4562761,155559672.0,False,2025-06-10T23:31:51.019283
CHEMBL4534827,155549030.0,False,2025-06-10T23:31:51.926125
CHEMBL4574495,155564383.0,False,2025-06-10T23:31:52.913784
CHEMBL4557017,15549641.0,False,2025-06-10T23:31:53.852829
CHEMBL4442902,135412234.0,False,2025-06-10T23:31:54.840822
CHEMBL4442407,136342308.0,False,2025-06-10T23:31:55.831639
CHEMBL4513706,70521246.0,False,2025-06-10T23:31:56.788741
CHEMBL4451263,110698276.0,False,2025-06-10T23:31:57.779250
CHEMBL4554014,110698284.0,False,2025-06-10T23:31:58.762532
CHEMBL4518826,21204487.0,False,2025-06-10T23:31:59.748180
CHEMBL4541166,155551005.0,False,2025-06-10T23:32:00.666510
CHEMBL4447485,155518870.0,False,2025-06-10T23:32:01.613382
CHEMBL4443179,155516358.0,False,2025-06-10T23:32:02.542076
CHEMBL4565094,155559808.0,False,2025-06-10T23:32:03.414451
CHEMBL4565939,155550890.0,False,2025-06-10T23:32:04.341491
CHEMBL4458905,155526321.0,False,2025-06-10T23:32:05.237193
CHEMBL4467577,155532810.0,False,2025-06-10T23:32:06.453822
CHEMBL4474212,155536960.0,False,2025-06-10T23:32:09.954411
CHEMBL4451546,155522483.0,False,2025-06-10T23:32:10.918031
CHEMBL4459515,142357867.0,False,2025-06-10T23:32:11.919435
CHEMBL4470869,155534761.0,False,2025-06-10T23:32:12.875035
CHEMBL4449197,135567055.0,False,2025-06-10T23:32:13.820916
CHEMBL4543093,136284108.0,False,2025-06-10T23:32:14.814139
CHEMBL4464507,134307897.0,False,2025-06-10T23:32:15.764059
CHEMBL4455856,134308246.0,False,2025-06-10T23:32:16.769422
CHEMBL4444779,129102705.0,False,2025-06-10T23:32:17.723569
CHEMBL4464910,129102765.0,False,2025-06-10T23:32:18.639165
CHEMBL4590775,129102453.0,False,2025-06-10T23:32:19.644844
CHEMBL4461783,129102489.0,False,2025-06-10T23:32:20.627768
CHEMBL4553220,137132429.0,False,2025-06-10T23:32:21.607318
CHEMBL4568160,140899281.0,False,2025-06-10T23:32:22.583847
CHEMBL4465286,137102664.0,False,2025-06-10T23:32:23.534972
CHEMBL4467143,138738230.0,False,2025-06-10T23:32:24.514414
CHEMBL4558492,155557511.0,False,2025-06-10T23:32:25.534342
CHEMBL4461374,155528308.0,False,2025-06-10T23:32:26.524640
CHEMBL4472356,155535565.0,False,2025-06-10T23:32:27.503542
CHEMBL4457089,155525885.0,False,2025-06-10T23:32:28.489543
CHEMBL4476354,137132393.0,False,2025-06-10T23:32:29.444175
CHEMBL4456045,155524807.0,False,2025-06-10T23:32:30.428153
CHEMBL4434776,23035251.0,False,2025-06-10T23:32:31.439836
CHEMBL4440309,134391925.0,False,2025-06-10T23:32:32.432028
CHEMBL4475752,134391985.0,False,2025-06-10T23:32:33.409648
CHEMBL4570444,134391948.0,False,2025-06-10T23:32:34.412757
CHEMBL4574326,134391885.0,False,2025-06-10T23:32:35.411638
CHEMBL4436937,134391952.0,False,2025-06-10T23:32:36.494299
CHEMBL4528146,134391951.0,False,2025-06-10T23:32:37.455326
CHEMBL4467434,134391968.0,False,2025-06-10T23:32:38.449418
CHEMBL4575454,134391953.0,False,2025-06-10T23:32:39.365582
CHEMBL4436665,134392019.0,False,2025-06-10T23:32:40.316386
CHEMBL4562620,134392022.0,False,2025-06-10T23:32:41.305439
CHEMBL4468545,134392025.0,False,2025-06-10T23:32:42.304826
CHEMBL4522871,138976714.0,False,2025-06-10T23:32:43.300136
CHEMBL4463406,141467461.0,False,2025-06-10T23:32:44.261927
CHEMBL4435719,141467463.0,False,2025-06-10T23:32:45.219895
CHEMBL4434875,155510731.0,False,2025-06-10T23:32:46.083154
CHEMBL4538400,71488794.0,False,2025-06-10T23:32:47.011134
CHEMBL4437290,6453891.0,False,2025-06-10T23:32:47.965073
CHEMBL4592258,153284501.0,False,2025-06-10T23:32:48.883641
CHEMBL4527708,155544367.0,False,2025-06-10T23:32:49.895198
CHEMBL4558185,155557362.0,False,2025-06-10T23:32:50.864438
CHEMBL4476176,8072533.0,False,2025-06-10T23:32:51.871412
CHEMBL4530491,134586817.0,False,2025-06-10T23:32:52.881645
CHEMBL4456029,155524798.0,False,2025-06-10T23:32:53.786777
CHEMBL4438585,59337493.0,False,2025-06-10T23:32:54.748368
CHEMBL4518127,155541367.0,False,2025-06-10T23:32:55.735286
CHEMBL4552590,155556004.0,False,2025-06-10T23:32:56.642889
CHEMBL4557289,24964679.0,False,2025-06-10T23:32:57.600187
CHEMBL4591554,155568278.0,False,2025-06-10T23:32:58.501691
CHEMBL4448621,122622800.0,False,2025-06-10T23:32:59.499739
CHEMBL4461974,122622799.0,False,2025-06-10T23:33:00.527000
CHEMBL4534654,122633937.0,False,2025-06-10T23:33:01.494562
CHEMBL4456253,155524663.0,False,2025-06-10T23:33:02.384321
CHEMBL4459843,122622824.0,False,2025-06-10T23:33:03.516070
CHEMBL4461424,155528220.0,False,2025-06-10T23:33:04.468692
CHEMBL4553113,155556368.0,False,2025-06-10T23:33:05.414300
CHEMBL4528399,155545115.0,False,2025-06-10T23:33:06.313111
CHEMBL4442233,122622651.0,False,2025-06-10T23:33:07.334687
CHEMBL4435893,122623425.0,False,2025-06-10T23:33:08.290280
CHEMBL4577267,122622713.0,False,2025-06-10T23:33:09.270328
CHEMBL4463594,122622922.0,False,2025-06-10T23:33:10.262734
CHEMBL4435041,122622803.0,False,2025-06-10T23:33:11.287383
CHEMBL4457901,122623097.0,False,2025-06-10T23:33:12.273901
CHEMBL4558313,122623143.0,False,2025-06-10T23:33:13.197380
CHEMBL4462138,122622711.0,False,2025-06-10T23:33:14.191812
CHEMBL4463305,155529604.0,False,2025-06-10T23:33:15.143247
CHEMBL4452560,155522698.0,False,2025-06-10T23:33:16.071831
CHEMBL4475729,122622827.0,False,2025-06-10T23:33:17.021380
CHEMBL4473975,122623413.0,False,2025-06-10T23:33:18.014657
CHEMBL4440719,122622656.0,False,2025-06-10T23:33:19.017167
CHEMBL4522193,155542793.0,False,2025-06-10T23:33:19.933931
CHEMBL4576854,145994390.0,False,2025-06-10T23:33:20.924723
CHEMBL4454113,155523696.0,False,2025-06-10T23:33:21.805289
CHEMBL4533559,155547093.0,False,2025-06-10T23:33:22.758348
CHEMBL4525910,122633925.0,False,2025-06-10T23:33:23.740076
CHEMBL4438785,155513451.0,False,2025-06-10T23:33:24.757022
CHEMBL4552025,155555367.0,False,2025-06-10T23:33:25.737301
CHEMBL4476003,155538036.0,False,2025-06-10T23:33:26.664443
CHEMBL4579529,155565201.0,False,2025-06-10T23:33:27.652905
CHEMBL4440790,54575582.0,False,2025-06-10T23:33:28.646764
CHEMBL4575812,139520310.0,False,2025-06-10T23:33:29.582541
CHEMBL4483653,155540359.0,False,2025-06-10T23:33:30.604680
CHEMBL4563765,155559198.0,False,2025-06-10T23:33:31.568293
CHEMBL4474836,139520309.0,False,2025-06-10T23:33:32.563511
CHEMBL4564623,155559880.0,False,2025-06-10T23:33:33.515364
CHEMBL4539999,155550070.0,False,2025-06-10T23:33:34.519429
CHEMBL4528315,155545528.0,False,2025-06-10T23:33:35.479940
CHEMBL4550946,155555099.0,False,2025-06-10T23:33:36.446088
CHEMBL4442374,155515881.0,False,2025-06-10T23:33:37.407435
CHEMBL4513287,155538975.0,False,2025-06-10T23:33:38.364456
CHEMBL4437998,155513125.0,False,2025-06-10T23:33:39.387216
CHEMBL4456985,155525879.0,False,2025-06-10T23:33:40.345862
CHEMBL4514653,155539435.0,False,2025-06-10T23:33:41.336646
CHEMBL4521356,155542559.0,False,2025-06-10T23:33:42.294729
CHEMBL4551377,155554873.0,False,2025-06-10T23:33:43.228089
CHEMBL4563187,155559602.0,False,2025-06-10T23:33:44.188682
CHEMBL4513436,155538855.0,False,2025-06-10T23:33:45.258711
CHEMBL4465587,155531210.0,False,2025-06-10T23:33:46.583764
CHEMBL4483577,66817553.0,False,2025-06-10T23:33:47.694648
CHEMBL4468503,155533095.0,False,2025-06-10T23:33:48.685302
CHEMBL4450877,66817215.0,False,2025-06-10T23:33:49.700054
CHEMBL4438541,155513348.0,False,2025-06-10T23:33:50.798277
CHEMBL4547545,155553639.0,False,2025-06-10T23:33:51.753994
CHEMBL4519810,155542161.0,False,2025-06-10T23:33:52.738353
CHEMBL4473665,155536792.0,False,2025-06-10T23:33:53.687601
CHEMBL4564731,125623112.0,False,2025-06-10T23:33:54.691223
CHEMBL4448458,125617607.0,False,2025-06-10T23:33:55.685383
CHEMBL4471493,155535078.0,False,2025-06-10T23:33:56.596115
CHEMBL4443452,155516878.0,False,2025-06-10T23:33:57.586991
CHEMBL4458366,125614030.0,False,2025-06-10T23:33:58.544309
CHEMBL4466987,155531862.0,False,2025-06-10T23:33:59.516783
CHEMBL4468359,155533072.0,False,2025-06-10T23:34:00.510476
CHEMBL4513352,155538881.0,False,2025-06-10T23:34:01.468928
CHEMBL4454550,155523815.0,False,2025-06-10T23:34:02.487762
CHEMBL4476782,155538630.0,False,2025-06-10T23:34:03.507473
CHEMBL4473188,155536324.0,False,2025-06-10T23:34:04.473575
CHEMBL4463341,155529721.0,False,2025-06-10T23:34:05.468844
CHEMBL4448919,155520333.0,False,2025-06-10T23:34:06.427123
CHEMBL4465679,139501082.0,False,2025-06-10T23:34:07.374292
CHEMBL4467075,139501210.0,False,2025-06-10T23:34:08.392356
CHEMBL4455529,155524951.0,False,2025-06-10T23:34:09.342256
CHEMBL4437601,155512807.0,False,2025-06-10T23:34:10.260955
CHEMBL4550448,155555340.0,False,2025-06-10T23:34:11.202715
CHEMBL4540905,155550405.0,False,2025-06-10T23:34:12.169169
CHEMBL4455560,155525020.0,False,2025-06-10T23:34:13.135201
CHEMBL4468237,155532889.0,False,2025-06-10T23:34:14.145745
CHEMBL4591150,155568591.0,False,2025-06-10T23:34:15.059851
CHEMBL4465958,155531716.0,False,2025-06-10T23:34:16.068139
CHEMBL4592059,155569128.0,False,2025-06-10T23:34:17.024482
CHEMBL4448658,155519415.0,False,2025-06-10T23:34:17.993155
CHEMBL4561177,155558177.0,False,2025-06-10T23:34:18.904892
CHEMBL4547886,155554197.0,False,2025-06-10T23:34:19.898589
CHEMBL4471956,155535585.0,False,2025-06-10T23:34:20.859742
CHEMBL4555072,153534008.0,False,2025-06-10T23:34:21.843036
CHEMBL4443980,153534003.0,False,2025-06-10T23:34:22.782461
CHEMBL4592260,153534004.0,False,2025-06-10T23:34:23.775569
CHEMBL4514808,153534005.0,False,2025-06-10T23:34:24.756536
CHEMBL4551888,155555499.0,False,2025-06-10T23:34:25.685047
CHEMBL4548155,151364732.0,False,2025-06-10T23:34:26.669780
CHEMBL4465878,152636346.0,False,2025-06-10T23:34:27.583016
CHEMBL4442574,136321792.0,False,2025-06-10T23:34:28.531797
CHEMBL4447461,155519159.0,False,2025-06-10T23:34:29.442318
CHEMBL4542662,155551883.0,False,2025-06-10T23:34:30.395456
CHEMBL4449280,155520762.0,False,2025-06-10T23:34:31.267969
CHEMBL4543233,155510506.0,False,2025-06-10T23:34:32.242249
CHEMBL4466079,155531461.0,False,2025-06-10T23:34:33.215296
CHEMBL4548542,155545446.0,False,2025-06-10T23:34:34.145500
CHEMBL4553337,155555451.0,False,2025-06-10T23:34:35.056840
CHEMBL4436262,155511921.0,False,2025-06-10T23:34:36.022065
CHEMBL4530039,155545907.0,False,2025-06-10T23:34:37.024094
CHEMBL4581033,155561539.0,False,2025-06-10T23:34:38.041808
CHEMBL4438753,155513192.0,False,2025-06-10T23:34:39.025027
CHEMBL4459592,155527564.0,False,2025-06-10T23:34:39.994127
CHEMBL4463414,155529675.0,False,2025-06-10T23:34:40.989199
CHEMBL4438046,155512955.0,False,2025-06-10T23:34:41.937618
CHEMBL4577693,155565113.0,False,2025-06-10T23:34:42.906869
CHEMBL4514226,155539216.0,False,2025-06-10T23:34:43.874642
CHEMBL4475836,155537773.0,False,2025-06-10T23:34:44.824545
CHEMBL4483813,155540370.0,False,2025-06-10T23:34:45.744694
CHEMBL4455260,155524920.0,False,2025-06-10T23:34:46.648373
CHEMBL4471764,155535217.0,False,2025-06-10T23:34:47.526572
CHEMBL4522065,155542863.0,False,2025-06-10T23:34:48.467566
CHEMBL4474218,155536852.0,False,2025-06-10T23:34:49.376332
CHEMBL4476617,155538592.0,False,2025-06-10T23:34:50.323143
CHEMBL4515811,155539867.0,False,2025-06-10T23:34:51.252001
CHEMBL4450809,155522026.0,False,2025-06-10T23:34:52.186549
CHEMBL4571748,155562943.0,False,2025-06-10T23:34:53.053179
CHEMBL4587060,155566642.0,False,2025-06-10T23:34:54.112064
CHEMBL4550439,155555289.0,False,2025-06-10T23:34:55.109041
CHEMBL4534076,155546788.0,False,2025-06-10T23:34:55.977358
CHEMBL4443783,155516861.0,False,2025-06-10T23:34:56.923577
CHEMBL4471752,155535152.0,False,2025-06-10T23:34:57.789563
CHEMBL4454206,155523592.0,False,2025-06-10T23:34:58.686507
CHEMBL4560335,155558155.0,False,2025-06-10T23:34:59.562454
CHEMBL4540417,155550123.0,False,2025-06-10T23:35:00.497438
CHEMBL4541371,155551099.0,False,2025-06-10T23:35:01.445449
CHEMBL4439693,155513992.0,False,2025-06-10T23:35:02.336271
CHEMBL4460936,155528447.0,False,2025-06-10T23:35:03.264092
CHEMBL4440226,155514396.0,False,2025-06-10T23:35:04.194235
CHEMBL4451058,155522468.0,False,2025-06-10T23:35:05.148047
CHEMBL4561059,155558414.0,False,2025-06-10T23:35:06.089537
CHEMBL4590615,155567984.0,False,2025-06-10T23:35:07.094726
CHEMBL4461146,155528410.0,False,2025-06-10T23:35:08.078335
CHEMBL4584283,155565944.0,False,2025-06-10T23:35:09.081286
CHEMBL4514724,155539646.0,False,2025-06-10T23:35:10.018528
CHEMBL4535309,155547560.0,False,2025-06-10T23:35:10.919804
CHEMBL4461823,155528942.0,False,2025-06-10T23:35:11.849595
CHEMBL4450764,155521536.0,False,2025-06-10T23:35:12.775276
CHEMBL4440118,155514440.0,False,2025-06-10T23:35:13.740923
CHEMBL4515178,155539632.0,False,2025-06-10T23:35:14.724174
CHEMBL4567125,155543967.0,False,2025-06-10T23:35:15.659951
CHEMBL4544559,155552913.0,False,2025-06-10T23:35:16.640695
CHEMBL4592427,155569135.0,False,2025-06-10T23:35:17.552330
CHEMBL4580541,155565839.0,False,2025-06-10T23:35:18.608901
CHEMBL4545769,155553362.0,False,2025-06-10T23:35:19.557220
CHEMBL4543388,155510596.0,False,2025-06-10T23:35:20.511543
CHEMBL4451320,155522298.0,False,2025-06-10T23:35:21.418415
CHEMBL4448689,155520211.0,False,2025-06-10T23:35:22.350835
CHEMBL4459931,155527405.0,False,2025-06-10T23:35:23.256909
CHEMBL4470115,155534156.0,False,2025-06-10T23:35:24.249374
CHEMBL4434926,155510707.0,False,2025-06-10T23:35:25.174936
CHEMBL4552106,155555771.0,False,2025-06-10T23:35:26.128734
CHEMBL4455682,155524868.0,False,2025-06-10T23:35:27.077510
CHEMBL4572309,141340950.0,False,2025-06-10T23:35:28.087708
CHEMBL4542026,155551127.0,False,2025-06-10T23:35:29.076432
CHEMBL4434881,155510738.0,False,2025-06-10T23:35:30.058334
CHEMBL4438939,155513660.0,False,2025-06-10T23:35:31.025025
CHEMBL4476485,155538424.0,False,2025-06-10T23:35:31.972379
CHEMBL4476076,155537757.0,False,2025-06-10T23:35:33.018466
CHEMBL4551490,138393291.0,False,2025-06-10T23:35:33.973822
CHEMBL4468222,155532882.0,False,2025-06-10T23:35:34.958972
CHEMBL4475844,155537914.0,False,2025-06-10T23:35:35.935929
CHEMBL4536499,155548156.0,False,2025-06-10T23:35:36.926541
CHEMBL4531314,155546182.0,False,2025-06-10T23:35:37.938830
CHEMBL4461553,155528719.0,False,2025-06-10T23:35:38.879369
CHEMBL4575840,155564021.0,False,2025-06-10T23:35:39.804095
CHEMBL4463223,138756786.0,False,2025-06-10T23:35:40.758213
CHEMBL4440564,155514713.0,False,2025-06-10T23:35:41.681455
CHEMBL4471473,155535260.0,False,2025-06-10T23:35:42.667462
CHEMBL4529780,155545668.0,False,2025-06-10T23:35:43.651687
CHEMBL4464257,155530648.0,False,2025-06-10T23:35:44.596265
CHEMBL4572731,155563098.0,False,2025-06-10T23:35:45.595806
CHEMBL4451563,155521682.0,False,2025-06-10T23:35:46.556728
CHEMBL4537609,155548442.0,False,2025-06-10T23:35:47.496933
CHEMBL4548077,155553765.0,False,2025-06-10T23:35:48.505897
CHEMBL4574175,155564211.0,False,2025-06-10T23:35:49.477994
CHEMBL4557553,155554682.0,False,2025-06-10T23:35:50.466848
CHEMBL4439245,155513489.0,False,2025-06-10T23:35:51.401600
CHEMBL4483761,155540582.0,False,2025-06-10T23:35:52.377997
CHEMBL4538474,118987002.0,False,2025-06-10T23:35:53.368148
CHEMBL4454154,155524110.0,False,2025-06-10T23:35:54.231088
CHEMBL4473747,192376.0,False,2025-06-10T23:35:55.188119
CHEMBL4453163,15948811.0,False,2025-06-10T23:35:56.171461
CHEMBL4566548,87864285.0,False,2025-06-10T23:35:57.103818
CHEMBL4473269,129284442.0,False,2025-06-10T23:35:58.009802
CHEMBL4557715,129284027.0,False,2025-06-10T23:35:59.007747
CHEMBL4439292,129284507.0,False,2025-06-10T23:35:59.967154
CHEMBL4468790,129284195.0,False,2025-06-10T23:36:00.940212
CHEMBL4592237,129284370.0,False,2025-06-10T23:36:01.892002
CHEMBL4518564,137367200.0,False,2025-06-10T23:36:02.929988
CHEMBL4444608,129284190.0,False,2025-06-10T23:36:03.937643
CHEMBL4464216,142501440.0,False,2025-06-10T23:36:04.904547
CHEMBL4537890,129284385.0,False,2025-06-10T23:36:05.903856
CHEMBL4452765,137367179.0,False,2025-06-10T23:36:06.889287
CHEMBL4466981,129298213.0,False,2025-06-10T23:36:07.877817
CHEMBL4472406,129298165.0,False,2025-06-10T23:36:08.873670
CHEMBL4475494,129284334.0,False,2025-06-10T23:36:09.864620
CHEMBL4536154,129297531.0,False,2025-06-10T23:36:10.825889
CHEMBL4545898,129298210.0,False,2025-06-10T23:36:11.822829
CHEMBL4556091,137367378.0,False,2025-06-10T23:36:12.932123
CHEMBL4568894,137367190.0,False,2025-06-10T23:36:13.921701
CHEMBL4566431,146483027.0,False,2025-06-10T23:36:14.874512
CHEMBL4445098,142501542.0,False,2025-06-10T23:36:15.824930
CHEMBL4466517,129284345.0,False,2025-06-10T23:36:16.814122
CHEMBL4450693,155521784.0,False,2025-06-10T23:36:17.784344
CHEMBL4468313,155533076.0,False,2025-06-10T23:36:18.779548
CHEMBL4436580,155511768.0,False,2025-06-10T23:36:19.735149
CHEMBL4438773,155513242.0,False,2025-06-10T23:36:20.667775
CHEMBL4533793,155547101.0,False,2025-06-10T23:36:21.679812
CHEMBL4538956,155548875.0,False,2025-06-10T23:36:22.641017
CHEMBL4447579,155519508.0,False,2025-06-10T23:36:23.594880
CHEMBL4456439,155525320.0,False,2025-06-10T23:36:24.512467
CHEMBL4475820,155537739.0,False,2025-06-10T23:36:25.448240
CHEMBL4440411,124002327.0,False,2025-06-10T23:36:26.388033
CHEMBL4449317,155520697.0,False,2025-06-10T23:36:27.338948
CHEMBL4587030,155566480.0,False,2025-06-10T23:36:28.250018
CHEMBL4590146,155568011.0,False,2025-06-10T23:36:29.178095
CHEMBL4452093,155521757.0,False,2025-06-10T23:36:30.089921
CHEMBL4516665,137348448.0,False,2025-06-10T23:36:31.043906
CHEMBL4442341,155515968.0,False,2025-06-10T23:36:31.964703
CHEMBL4472562,155535984.0,False,2025-06-10T23:36:32.956488
CHEMBL4533288,155547135.0,False,2025-06-10T23:36:33.868495
CHEMBL4531247,155546156.0,False,2025-06-10T23:36:34.790097
CHEMBL4591874,155568223.0,False,2025-06-10T23:36:35.680375
CHEMBL4458078,146121078.0,False,2025-06-10T23:36:36.628426
CHEMBL4452360,137349552.0,False,2025-06-10T23:36:37.635661
CHEMBL4534959,137349551.0,False,2025-06-10T23:36:38.634647
CHEMBL4531680,155546618.0,False,2025-06-10T23:36:39.654865
CHEMBL4571548,155562878.0,False,2025-06-10T23:36:40.594684
CHEMBL4552310,155554487.0,False,2025-06-10T23:36:41.501754
CHEMBL4534571,155546757.0,False,2025-06-10T23:36:42.731628
CHEMBL4473140,155536206.0,False,2025-06-10T23:36:43.681796
CHEMBL4593649,155569521.0,False,2025-06-10T23:36:44.636968
CHEMBL4535040,155547733.0,False,2025-06-10T23:36:45.574325
CHEMBL4447403,155518911.0,False,2025-06-10T23:36:46.529304
CHEMBL4561238,155543384.0,False,2025-06-10T23:36:47.497823
CHEMBL4582326,155562025.0,False,2025-06-10T23:36:48.410061
CHEMBL4522276,155543077.0,False,2025-06-10T23:36:49.329397
CHEMBL4472438,155535406.0,False,2025-06-10T23:36:50.461745
CHEMBL4542463,155551330.0,False,2025-06-10T23:36:51.393635
CHEMBL4470026,155534113.0,False,2025-06-10T23:36:52.328873
CHEMBL4452939,134812845.0,False,2025-06-10T23:36:53.361581
CHEMBL4571099,134451943.0,False,2025-06-10T23:36:54.354045
CHEMBL4454740,134451949.0,False,2025-06-10T23:36:55.394789
CHEMBL4472811,155535959.0,False,2025-06-10T23:36:56.356748
